Channel 1,Channel 2,Channel 3,Channel 4
1.000,24.800,1001.680,50.990
0.000,23.210,1001.650,56.770
1.000,24.800,1001.700,51.010
0.000,23.210,1001.690,56.800
1.000,24.810,1001.680,50.990
0.000,23.210,1001.650,56.820
1.000,24.800,1001.650,50.960
0.000,23.200,1001.670,57.160
1.000,24.800,1001.690,50.920
0.000,23.210,1001.670,57.400
1.000,24.800,1001.670,50.910
0.000,23.210,1001.700,57.160
1.000,24.800,1001.670,50.900
0.000,23.210,1001.680,57.170
1.000,24.800,1001.680,50.900
0.000,23.210,1001.680,57.390
1.000,24.800,1001.650,50.910
0.000,23.210,1001.680,57.180
1.000,24.800,1001.660,50.920
0.000,23.200,1001.680,57.250
1.000,24.800,1001.660,50.920
0.000,23.210,1001.680,57.470
1.000,24.800,1001.680,50.930
0.000,23.210,1001.670,57.340
1.000,24.800,1001.670,50.950
0.000,23.210,1001.670,57.340
1.000,24.800,1001.660,50.970
0.000,23.200,1001.670,57.170
1.000,24.800,1001.660,50.980
0.000,23.200,1001.670,57.140
1.000,24.800,1001.660,50.990
0.000,23.200,1001.680,57.320
1.000,24.800,1001.690,51.000
0.000,23.210,1001.670,57.360
1.000,24.800,1001.660,51.020
0.000,23.200,1001.690,57.310
1.000,24.800,1001.680,51.060
0.000,23.210,1001.660,57.070
1.000,24.800,1001.670,51.100
0.000,23.200,1001.670,57.090
1.000,24.800,1001.680,51.170
0.000,23.210,1001.710,57.180
1.000,24.800,1001.700,51.240
0.000,23.210,1001.680,57.300
1.000,24.800,1001.700,51.270
0.000,23.210,1001.660,57.300
1.000,24.800,1001.660,51.310
0.000,23.210,1001.660,57.420
1.000,24.790,1001.670,51.320
0.000,23.210,1001.650,57.550
1.000,24.800,1001.670,51.340
0.000,23.210,1001.670,57.420
1.000,24.800,1001.680,51.360
0.000,23.210,1001.660,57.470
1.000,24.800,1001.680,51.360
0.000,23.210,1001.680,57.450
1.000,24.790,1001.650,51.390
0.000,23.200,1001.650,57.270
1.000,24.790,1001.680,51.400
0.000,23.200,1001.650,57.270
1.000,24.800,1001.670,51.400
0.000,23.210,1001.680,57.050
1.000,24.790,1001.680,51.390
0.000,23.200,1001.690,56.960
1.000,24.790,1001.720,51.420
0.000,23.200,1001.660,57.160
1.000,24.790,1001.670,51.400
0.000,23.200,1001.680,57.670
1.000,24.790,1001.700,51.390
0.000,23.200,1001.670,57.390
1.000,24.790,1001.680,51.420
0.000,23.200,1001.670,57.190
1.000,24.790,1001.700,51.450
0.000,23.200,1001.660,57.020
1.000,24.790,1001.690,51.470
0.000,23.200,1001.690,56.960
1.000,24.790,1001.690,51.500
0.000,23.200,1001.660,56.870
1.000,24.790,1001.680,51.530
0.000,23.200,1001.660,56.850
1.000,24.790,1001.680,51.550
0.000,23.190,1001.660,56.850
1.000,24.790,1001.630,51.560
0.000,23.190,1001.640,56.950
1.000,24.790,1001.690,51.570
0.000,23.200,1001.660,57.040
1.000,24.790,1001.690,51.570
0.000,23.200,1001.640,57.060
1.000,24.790,1001.670,51.590
0.000,23.200,1001.660,56.970
1.000,24.790,1001.680,51.570
0.000,23.190,1001.650,56.960
1.000,24.780,1001.660,51.570
0.000,23.190,1001.650,56.960
1.000,24.790,1001.690,51.560
0.000,23.200,1001.650,57.130
1.000,24.780,1001.690,51.550
0.000,23.200,1001.630,57.480
1.000,24.790,1001.660,51.540
0.000,23.200,1001.660,57.690
1.000,24.790,1001.690,51.540
0.000,23.200,1001.710,57.700
1.000,24.790,1001.690,51.560
0.000,23.200,1001.690,57.870
1.000,24.780,1001.670,51.560
0.000,23.200,1001.640,57.800
1.000,24.790,1001.680,51.550
0.000,23.200,1001.680,57.700
1.000,24.790,1001.700,51.530
0.000,23.200,1001.650,57.650
1.000,24.780,1001.670,51.520
0.000,23.200,1001.670,57.770
1.000,24.790,1001.700,51.490
0.000,23.200,1001.650,57.750
1.000,24.790,1001.680,51.490
0.000,23.200,1001.660,57.650
1.000,24.790,1001.680,51.470
0.000,23.200,1001.670,57.490
1.000,24.790,1001.710,51.470
0.000,23.200,1001.650,57.420
1.000,24.790,1001.710,51.470
0.000,23.200,1001.670,57.460
1.000,24.790,1001.680,51.470
0.000,23.200,1001.680,57.600
1.000,24.790,1001.680,51.470
0.000,23.200,1001.640,57.480
1.000,24.790,1001.680,51.450
0.000,23.200,1001.640,57.480
1.000,24.790,1001.660,51.410
0.000,23.200,1001.660,57.280
1.000,24.790,1001.660,51.410
0.000,23.200,1001.670,57.310
1.000,24.790,1001.680,51.390
0.000,23.200,1001.670,57.350
1.000,24.800,1001.670,51.380
0.000,23.200,1001.660,57.360
1.000,24.800,1001.670,51.380
0.000,23.200,1001.660,57.250
1.000,24.800,1001.690,51.390
0.000,23.200,1001.660,57.310
1.000,24.800,1001.680,51.400
0.000,23.200,1001.670,57.650
1.000,24.800,1001.660,51.420
0.000,23.200,1001.660,57.670
1.000,24.800,1001.690,51.450
0.000,23.200,1001.670,57.430
1.000,24.800,1001.640,51.480
0.000,23.190,1001.660,57.340
1.000,24.800,1001.650,51.540
0.000,23.190,1001.680,57.240
1.000,24.800,1001.660,51.590
0.000,23.190,1001.660,57.200
1.000,24.800,1001.660,51.590
0.000,23.190,1001.680,57.280
1.000,24.800,1001.640,51.630
0.000,23.190,1001.630,57.320
1.000,24.800,1001.650,51.680
0.000,23.190,1001.620,57.280
1.000,24.790,1001.650,51.700
0.000,23.190,1001.630,57.220
1.000,24.800,1001.660,51.730
0.000,23.190,1001.620,57.140
1.000,24.800,1001.650,51.750
0.000,23.190,1001.620,57.140
1.000,24.800,1001.640,51.740
0.000,23.190,1001.640,57.100
1.000,24.800,1001.630,51.760
0.000,23.180,1001.620,57.060
1.000,24.800,1001.660,51.750
0.000,23.190,1001.640,57.060
1.000,24.800,1001.630,51.780
0.000,23.180,1001.630,57.060
1.000,24.800,1001.620,51.770
0.000,23.190,1001.650,57.060
1.000,24.800,1001.660,51.810
0.000,23.180,1001.640,57.010
1.000,24.800,1001.670,51.820
0.000,23.190,1001.640,57.050
1.000,24.800,1001.650,51.830
0.000,23.180,1001.630,57.110
1.000,24.790,1001.620,51.830
0.000,23.180,1001.650,57.080
1.000,24.800,1001.660,51.860
0.000,23.180,1001.640,57.060
1.000,24.800,1001.650,51.870
0.000,23.190,1001.640,57.140
1.000,24.800,1001.650,51.870
0.000,23.190,1001.650,57.330
1.000,24.800,1001.650,51.890
0.000,23.190,1001.660,57.320
1.000,24.800,1001.670,51.900
0.000,23.190,1001.650,57.240
1.000,24.800,1001.640,51.910
0.000,23.180,1001.630,57.330
1.000,24.800,1001.660,51.930
0.000,23.190,1001.680,57.610
1.000,24.800,1001.660,51.940
0.000,23.190,1001.680,57.610
1.000,24.800,1001.640,51.950
0.000,23.190,1001.670,57.590
1.000,24.800,1001.660,51.940
0.000,23.200,1001.670,57.510
1.000,24.800,1001.650,51.910
0.000,23.190,1001.650,57.420
1.000,24.790,1001.640,51.890
0.000,23.190,1001.660,57.380
1.000,24.790,1001.640,51.910
0.000,23.190,1001.650,57.480
1.000,24.800,1001.670,51.950
0.000,23.190,1001.660,57.690
1.000,24.790,1001.660,51.970
0.000,23.180,1001.660,57.710
1.000,24.790,1001.660,52.010
0.000,23.190,1001.650,57.580
1.000,24.790,1001.700,52.020
0.000,23.190,1001.650,57.470
1.000,24.790,1001.700,52.020
0.000,23.190,1001.680,57.530
1.000,24.790,1001.640,52.020
0.000,23.190,1001.660,58.150
1.000,24.790,1001.660,52.030
0.000,23.190,1001.660,58.280
1.000,24.790,1001.650,52.030
0.000,23.190,1001.670,57.970
1.000,24.790,1001.690,52.040
0.000,23.180,1001.630,57.720
1.000,24.790,1001.670,52.030
0.000,23.190,1001.660,57.930
1.000,24.790,1001.640,52.030
0.000,23.190,1001.630,57.880
1.000,24.790,1001.680,52.020
0.000,23.190,1001.650,57.820
1.000,24.790,1001.670,52.020
0.000,23.190,1001.650,57.820
1.000,24.780,1001.600,52.020
0.000,23.190,1001.650,57.720
1.000,24.790,1001.670,52.050
0.000,23.200,1001.640,57.720
1.000,24.780,1001.640,52.080
0.000,23.190,1001.630,57.680
1.000,24.780,1001.650,52.100
0.000,23.200,1001.630,57.920
1.000,24.780,1001.650,52.150
0.000,23.200,1001.640,58.270
1.000,24.790,1001.650,52.180
0.000,23.200,1001.650,58.020
1.000,24.790,1001.680,52.220
0.000,23.200,1001.660,57.720
1.000,24.780,1001.650,52.230
0.000,23.200,1001.640,57.690
1.000,24.780,1001.650,52.230
0.000,23.200,1001.670,57.970
1.000,24.790,1001.660,52.250
0.000,23.200,1001.640,58.280
1.000,24.780,1001.650,52.250
0.000,23.200,1001.640,58.020
1.000,24.780,1001.670,52.240
0.000,23.200,1001.640,57.820
1.000,24.790,1001.650,52.230
0.000,23.200,1001.650,57.620
1.000,24.780,1001.640,52.210
0.000,23.200,1001.690,57.890
1.000,24.780,1001.670,52.210
0.000,23.200,1001.660,58.350
1.000,24.790,1001.670,52.180
0.000,23.200,1001.670,58.410
1.000,24.790,1001.680,52.170
0.000,23.200,1001.670,58.410
1.000,24.790,1001.650,52.100
0.000,23.200,1001.650,58.310
1.000,24.790,1001.650,52.040
0.000,23.200,1001.660,57.940
1.000,24.780,1001.650,51.970
0.000,23.200,1001.630,57.710
1.000,24.790,1001.660,51.920
0.000,23.200,1001.620,57.560
1.000,24.790,1001.630,51.890
0.000,23.200,1001.630,57.790
1.000,24.790,1001.650,51.850
0.000,23.210,1001.640,57.910
1.000,24.790,1001.650,51.840
0.000,23.200,1001.630,57.760
1.000,24.790,1001.650,51.820
0.000,23.200,1001.690,57.570
1.000,24.790,1001.650,51.810
0.000,23.200,1001.620,57.420
1.000,24.790,1001.650,51.810
0.000,23.200,1001.670,57.330
1.000,24.790,1001.630,51.800
0.000,23.210,1001.650,57.530
1.000,24.790,1001.640,51.780
0.000,23.210,1001.620,57.570
1.000,24.790,1001.650,51.780
0.000,23.200,1001.630,57.660
1.000,24.800,1001.640,51.760
0.000,23.200,1001.600,57.870
1.000,24.790,1001.630,51.760
0.000,23.210,1001.620,57.820
1.000,24.790,1001.640,51.770
0.000,23.210,1001.630,57.620
1.000,24.800,1001.640,51.770
0.000,23.210,1001.620,57.490
1.000,24.800,1001.660,51.790
0.000,23.210,1001.620,57.490
1.000,24.790,1001.640,51.800
0.000,23.210,1001.640,57.380
1.000,24.790,1001.630,51.800
0.000,23.210,1001.640,57.310
1.000,24.790,1001.630,51.810
0.000,23.210,1001.640,57.240
1.000,24.790,1001.620,51.800
0.000,23.210,1001.660,57.190
1.000,24.800,1001.650,51.780
0.000,23.210,1001.610,57.250
1.000,24.800,1001.640,51.760
0.000,23.210,1001.640,57.250
1.000,24.800,1001.640,51.750
0.000,23.210,1001.600,57.260
1.000,24.800,1001.640,51.750
0.000,23.210,1001.640,57.280
1.000,24.800,1001.640,51.750
0.000,23.210,1001.610,57.320
1.000,24.800,1001.630,51.730
0.000,23.210,1001.620,57.400
1.000,24.800,1001.660,51.690
0.000,23.220,1001.630,57.450
1.000,24.800,1001.650,51.660
0.000,23.220,1001.620,57.380
1.000,24.800,1001.660,51.610
0.000,23.220,1001.610,57.360
1.000,24.800,1001.640,51.580
0.000,23.210,1001.610,57.400
1.000,24.800,1001.650,51.540
0.000,23.220,1001.650,57.470
1.000,24.800,1001.650,51.520
0.000,23.220,1001.620,57.990
1.000,24.800,1001.640,51.500
0.000,23.220,1001.640,58.000
1.000,24.800,1001.640,51.520
0.000,23.220,1001.640,58.000
1.000,24.800,1001.640,51.540
0.000,23.220,1001.650,58.140
1.000,24.800,1001.670,51.560
0.000,23.220,1001.630,58.450
1.000,24.800,1001.660,51.610
0.000,23.220,1001.640,58.230
1.000,24.800,1001.670,51.630
0.000,23.220,1001.640,57.910
1.000,24.800,1001.640,51.620
0.000,23.220,1001.650,57.850
1.000,24.800,1001.640,51.620
0.000,23.220,1001.640,57.990
1.000,24.800,1001.670,51.660
0.000,23.220,1001.620,58.170
1.000,24.800,1001.650,51.660
0.000,23.230,1001.650,58.450
1.000,24.800,1001.690,51.690
0.000,23.230,1001.660,58.420
1.000,24.800,1001.640,51.720
0.000,23.230,1001.660,58.190
1.000,24.800,1001.660,51.740
0.000,23.230,1001.650,58.110
1.000,24.800,1001.670,51.780
0.000,23.230,1001.650,58.390
1.000,24.800,1001.690,51.820
0.000,23.220,1001.640,58.430
1.000,24.800,1001.660,51.830
0.000,23.230,1001.610,58.340
1.000,24.810,1001.620,51.860
0.000,23.230,1001.640,58.200
1.000,24.800,1001.640,51.870
0.000,23.230,1001.650,58.320
1.000,24.800,1001.600,51.870
0.000,23.230,1001.650,58.320
1.000,24.800,1001.620,51.860
0.000,23.230,1001.640,58.590
1.000,24.800,1001.620,51.860
0.000,23.240,1001.640,58.980
1.000,24.800,1001.630,51.840
0.000,23.230,1001.630,58.990
1.000,24.800,1001.630,51.830
0.000,23.230,1001.610,58.930
1.000,24.810,1001.650,51.860
0.000,23.230,1001.610,59.060
1.000,24.800,1001.640,51.900
0.000,23.230,1001.630,58.930
1.000,24.800,1001.640,51.900
0.000,23.230,1001.650,58.680
1.000,24.810,1001.650,51.930
0.000,23.230,1001.620,58.600
1.000,24.810,1001.620,51.940
0.000,23.230,1001.650,58.640
1.000,24.800,1001.610,52.010
0.000,23.230,1001.640,58.690
1.000,24.800,1001.620,52.060
0.000,23.240,1001.630,58.830
1.000,24.800,1001.640,52.100
0.000,23.230,1001.630,58.710
1.000,24.810,1001.670,52.150
0.000,23.230,1001.620,58.530
1.000,24.800,1001.610,52.170
0.000,23.240,1001.620,58.380
1.000,24.810,1001.670,52.200
0.000,23.230,1001.630,58.230
1.000,24.800,1001.640,52.210
0.000,23.230,1001.600,58.540
1.000,24.800,1001.630,52.200
0.000,23.230,1001.600,58.540
1.000,24.800,1001.650,52.200
0.000,23.230,1001.620,58.500
1.000,24.800,1001.640,52.200
0.000,23.230,1001.620,58.740
1.000,24.800,1001.660,52.210
0.000,23.230,1001.630,58.700
1.000,24.800,1001.640,52.220
0.000,23.220,1001.620,58.470
1.000,24.800,1001.640,52.220
0.000,23.230,1001.640,58.410
1.000,24.800,1001.660,52.240
0.000,23.220,1001.610,58.610
1.000,24.800,1001.640,52.250
0.000,23.230,1001.600,58.420
1.000,24.800,1001.630,52.270
0.000,23.230,1001.590,58.310
1.000,24.800,1001.660,52.280
0.000,23.220,1001.610,58.330
1.000,24.800,1001.640,52.310
0.000,23.230,1001.650,58.570
1.000,24.800,1001.630,52.280
0.000,23.230,1001.630,58.670
1.000,24.800,1001.610,52.240
0.000,23.230,1001.640,58.720
1.000,24.800,1001.640,52.280
0.000,23.230,1001.620,58.640
1.000,24.790,1001.600,52.300
0.000,23.230,1001.620,58.560
1.000,24.790,1001.610,52.300
0.000,23.230,1001.590,58.550
1.000,24.790,1001.620,52.300
0.000,23.230,1001.610,58.740
1.000,24.800,1001.610,52.290
0.000,23.230,1001.610,58.740
1.000,24.800,1001.640,52.280
0.000,23.240,1001.620,59.060
1.000,24.790,1001.590,52.260
0.000,23.240,1001.600,59.130
1.000,24.800,1001.640,52.250
0.000,23.230,1001.600,58.910
1.000,24.800,1001.640,52.250
0.000,23.230,1001.610,58.650
1.000,24.790,1001.630,52.230
0.000,23.230,1001.620,58.550
1.000,24.790,1001.640,52.230
0.000,23.240,1001.630,58.660
1.000,24.790,1001.630,52.230
0.000,23.240,1001.610,58.910
1.000,24.790,1001.640,52.220
0.000,23.240,1001.620,59.260
1.000,24.790,1001.630,52.220
0.000,23.250,1001.640,59.410
1.000,24.790,1001.640,52.220
0.000,23.230,1001.600,58.910
1.000,24.790,1001.630,52.200
0.000,23.230,1001.600,58.590
1.000,24.790,1001.630,52.170
0.000,23.230,1001.620,58.380
1.000,24.790,1001.630,52.110
0.000,23.230,1001.590,58.230
1.000,24.790,1001.630,52.100
0.000,23.230,1001.600,58.160
1.000,24.790,1001.640,52.080
0.000,23.230,1001.600,58.160
1.000,24.790,1001.610,52.100
0.000,23.230,1001.600,58.130
1.000,24.790,1001.620,52.120
0.000,23.230,1001.620,58.130
1.000,24.790,1001.640,52.150
0.000,23.230,1001.620,58.330
1.000,24.790,1001.640,52.150
0.000,23.230,1001.610,58.270
1.000,24.790,1001.610,52.170
0.000,23.220,1001.600,58.560
1.000,24.800,1001.610,52.200
0.000,23.230,1001.590,59.310
1.000,24.800,1001.630,52.210
0.000,23.240,1001.600,59.650
1.000,24.790,1001.620,52.230
0.000,23.240,1001.640,59.380
1.000,24.790,1001.620,52.250
0.000,23.240,1001.610,59.120
1.000,24.790,1001.630,52.290
0.000,23.230,1001.600,58.830
1.000,24.790,1001.620,52.310
0.000,23.240,1001.600,58.700
1.000,24.790,1001.620,52.350
0.000,23.230,1001.620,58.850
1.000,24.790,1001.610,52.360
0.000,23.230,1001.600,58.850
1.000,24.800,1001.640,52.380
0.000,23.230,1001.610,58.940
1.000,24.800,1001.630,52.420
0.000,23.230,1001.590,59.050
1.000,24.800,1001.620,52.420
0.000,23.230,1001.630,58.960
1.000,24.800,1001.610,52.450
0.000,23.230,1001.590,58.960
1.000,24.790,1001.620,52.460
0.000,23.230,1001.590,58.960
1.000,24.790,1001.590,52.460
0.000,23.230,1001.600,59.010
1.000,24.790,1001.590,52.460
0.000,23.240,1001.620,59.110
1.000,24.800,1001.600,52.460
0.000,23.230,1001.600,59.110
1.000,24.800,1001.610,52.460
0.000,23.230,1001.580,58.900
1.000,24.790,1001.590,52.460
0.000,23.230,1001.600,58.820
1.000,24.790,1001.590,52.480
0.000,23.230,1001.600,58.930
1.000,24.790,1001.600,52.480
0.000,23.230,1001.550,58.910
1.000,24.790,1001.590,52.480
0.000,23.230,1001.580,58.850
1.000,24.800,1001.590,52.450
0.000,23.230,1001.610,58.900
1.000,24.790,1001.600,52.440
0.000,23.230,1001.600,58.860
1.000,24.790,1001.610,52.430
0.000,23.230,1001.600,58.850
1.000,24.790,1001.580,52.410
0.000,23.230,1001.570,58.780
1.000,24.800,1001.600,52.390
0.000,23.230,1001.560,58.700
1.000,24.790,1001.600,52.380
0.000,23.230,1001.560,58.650
1.000,24.790,1001.590,52.370
0.000,23.230,1001.570,58.610
1.000,24.790,1001.610,52.310
0.000,23.230,1001.570,58.580
1.000,24.790,1001.590,52.320
0.000,23.230,1001.570,58.580
1.000,24.790,1001.600,52.320
0.000,23.230,1001.580,58.570
1.000,24.790,1001.600,52.320
0.000,23.230,1001.580,58.560
1.000,24.790,1001.590,52.320
0.000,23.230,1001.570,58.670
1.000,24.790,1001.580,52.310
0.000,23.230,1001.590,58.760
1.000,24.790,1001.560,52.310
0.000,23.230,1001.600,58.680
1.000,24.790,1001.590,52.290
0.000,23.230,1001.590,58.530
1.000,24.790,1001.580,52.290
0.000,23.230,1001.600,58.510
1.000,24.790,1001.590,52.260
0.000,23.230,1001.590,58.620
1.000,24.790,1001.590,52.240
0.000,23.230,1001.580,58.930
1.000,24.800,1001.610,52.220
0.000,23.230,1001.570,59.230
1.000,24.800,1001.600,52.180
0.000,23.230,1001.610,59.060
1.000,24.800,1001.590,52.160
0.000,23.220,1001.580,58.870
1.000,24.800,1001.590,52.120
0.000,23.230,1001.590,58.780
1.000,24.800,1001.600,52.080
0.000,23.230,1001.570,58.640
1.000,24.800,1001.590,52.040
0.000,23.230,1001.600,58.530
1.000,24.800,1001.600,52.020
0.000,23.230,1001.590,58.530
1.000,24.800,1001.610,51.960
0.000,23.220,1001.570,58.500
1.000,24.800,1001.620,51.950
0.000,23.220,1001.590,58.530
1.000,24.810,1001.600,51.930
0.000,23.220,1001.590,58.530
1.000,24.810,1001.600,51.930
0.000,23.230,1001.600,58.560
1.000,24.800,1001.600,51.930
0.000,23.230,1001.580,58.570
1.000,24.810,1001.560,51.930
0.000,23.230,1001.580,58.610
1.000,24.810,1001.570,51.930
0.000,23.230,1001.590,58.650
1.000,24.810,1001.580,51.940
0.000,23.230,1001.580,58.670
1.000,24.810,1001.580,51.940
0.000,23.240,1001.570,58.670
1.000,24.810,1001.600,51.950
0.000,23.240,1001.560,58.770
1.000,24.820,1001.600,51.960
0.000,23.240,1001.590,58.860
1.000,24.820,1001.590,51.950
0.000,23.230,1001.590,58.910
1.000,24.820,1001.610,51.940
0.000,23.240,1001.570,59.140
1.000,24.820,1001.570,51.940
0.000,23.240,1001.550,59.280
1.000,24.830,1001.590,51.940
0.000,23.250,1001.600,59.210
1.000,24.830,1001.580,51.930
0.000,23.250,1001.600,59.220
1.000,24.820,1001.590,51.880
0.000,23.250,1001.590,59.830
1.000,24.820,1001.580,51.920
0.000,23.250,1001.600,59.770
1.000,24.820,1001.570,51.910
0.000,23.250,1001.600,59.340
1.000,24.820,1001.570,51.910
0.000,23.250,1001.600,59.340
1.000,24.830,1001.570,51.930
0.000,23.260,1001.590,59.250
1.000,24.830,1001.580,51.940
0.000,23.250,1001.590,59.390
1.000,24.820,1001.570,51.960
0.000,23.250,1001.590,59.620
1.000,24.830,1001.580,51.990
0.000,23.250,1001.580,59.560
1.000,24.820,1001.560,52.010
0.000,23.250,1001.590,59.610
1.000,24.830,1001.580,52.020
0.000,23.260,1001.570,59.730
1.000,24.830,1001.570,52.040
0.000,23.260,1001.580,59.540
1.000,24.830,1001.580,52.050
0.000,23.260,1001.590,59.220
1.000,24.830,1001.550,52.070
0.000,23.250,1001.580,58.990
1.000,24.840,1001.580,52.080
0.000,23.250,1001.590,59.190
1.000,24.830,1001.590,52.120
0.000,23.260,1001.590,59.360
1.000,24.830,1001.590,52.130
0.000,23.260,1001.580,59.250
1.000,24.840,1001.570,52.140
0.000,23.260,1001.610,59.130
1.000,24.840,1001.580,52.180
0.000,23.260,1001.580,59.200
1.000,24.830,1001.580,52.190
0.000,23.260,1001.590,59.490
1.000,24.830,1001.580,52.190
0.000,23.260,1001.590,59.790
1.000,24.840,1001.580,52.220
0.000,23.260,1001.590,59.790
1.000,24.830,1001.580,52.280
0.000,23.260,1001.610,59.850
1.000,24.830,1001.580,52.280
0.000,23.260,1001.610,59.700
1.000,24.840,1001.580,52.310
0.000,23.260,1001.590,59.420
1.000,24.840,1001.590,52.320
0.000,23.260,1001.580,59.550
1.000,24.840,1001.600,52.340
0.000,23.260,1001.570,59.550
1.000,24.840,1001.580,52.360
0.000,23.260,1001.560,59.640
1.000,24.840,1001.580,52.390
0.000,23.260,1001.560,59.650
1.000,24.840,1001.560,52.420
0.000,23.260,1001.570,59.760
1.000,24.840,1001.580,52.460
0.000,23.260,1001.590,60.060
1.000,24.840,1001.620,52.480
0.000,23.260,1001.590,60.090
1.000,24.840,1001.570,52.490
0.000,23.260,1001.560,59.920
1.000,24.840,1001.570,52.540
0.000,23.260,1001.580,60.180
1.000,24.840,1001.550,52.590
0.000,23.260,1001.560,60.380
1.000,24.840,1001.580,52.630
0.000,23.260,1001.600,60.350
1.000,24.840,1001.580,52.630
0.000,23.260,1001.590,60.040
1.000,24.840,1001.580,52.650
0.000,23.260,1001.590,60.280
1.000,24.840,1001.540,52.670
0.000,23.260,1001.590,60.280
1.000,24.840,1001.580,52.700
0.000,23.260,1001.600,60.340
1.000,24.840,1001.570,52.700
0.000,23.260,1001.590,59.840
1.000,24.840,1001.570,52.690
0.000,23.270,1001.600,59.920
1.000,24.840,1001.570,52.690
0.000,23.270,1001.600,60.050
1.000,24.840,1001.580,52.680
0.000,23.260,1001.610,59.930
1.000,24.840,1001.570,52.690
0.000,23.260,1001.600,59.890
1.000,24.840,1001.610,52.690
0.000,23.260,1001.590,60.000
1.000,24.840,1001.570,52.690
0.000,23.260,1001.620,60.120
1.000,24.840,1001.590,52.690
0.000,23.260,1001.600,59.880
1.000,24.840,1001.580,52.700
0.000,23.260,1001.590,59.740
1.000,24.840,1001.610,52.720
0.000,23.270,1001.570,59.950
1.000,24.840,1001.580,52.740
0.000,23.270,1001.590,59.840
1.000,24.840,1001.570,52.760
0.000,23.260,1001.600,59.740
1.000,24.840,1001.570,52.760
0.000,23.270,1001.580,59.710
1.000,24.840,1001.570,52.730
0.000,23.260,1001.590,59.650
1.000,24.840,1001.590,52.740
0.000,23.260,1001.590,59.640
1.000,24.840,1001.590,52.730
0.000,23.260,1001.580,59.720
1.000,24.840,1001.570,52.740
0.000,23.260,1001.580,59.720
1.000,24.850,1001.600,52.780
0.000,23.260,1001.600,59.680
1.000,24.840,1001.570,52.800
0.000,23.260,1001.590,59.630
1.000,24.840,1001.600,52.790
0.000,23.270,1001.600,59.620
1.000,24.840,1001.580,52.790
0.000,23.260,1001.590,59.690
1.000,24.850,1001.580,52.750
0.000,23.260,1001.590,59.550
1.000,24.840,1001.610,52.730
0.000,23.260,1001.560,59.500
